CALENDAR_YEAR,LOCATION_ID,LOCATION,GENDER_CATEGORY,GENDER_HOMELESSNESS_COUNT,RACE_CATEGORY,RACE_COMBINATION,RACE_COUNT
2023,CA-602,Orange County CoC,Questioning,*,White,Alone,6892
2023,CA-602,Orange County CoC,Questioning,*,White,In_Combination,8111
2023,CA-602,Orange County CoC,Transgender,69,"American Indian, Alaska Native, or Indigenous",Alone,159
2023,CA-602,Orange County CoC,Transgender,69,"American Indian, Alaska Native, or Indigenous",In_Combination,718
2023,CA-602,Orange County CoC,Transgender,69,Asian or Asian American,Alone,571
2023,CA-602,Orange County CoC,Transgender,69,Asian or Asian American,In_Combination,214
2023,CA-602,Orange County CoC,Transgender,69,"Black, African American or African",Alone,2057
2023,CA-602,Orange County CoC,Transgender,69,"Black, African American or African",In_Combination,602
2023,CA-602,Orange County CoC,Transgender,69,Hispanic/Latina/e/o,Alone,1343
2023,CA-602,Orange County CoC,Transgender,69,Hispanic/Latina/e/o,In_Combination,8694
2023,CA-602,Orange County CoC,Transgender,69,Native Hawaiian or Pacific Islander,Alone,239
2023,CA-602,Orange County CoC,Transgender,69,Native Hawaiian or Pacific Islander,In_Combination,203
2023,CA-602,Orange County CoC,Transgender,69,White,Alone,6892
2023,CA-602,Orange County CoC,Transgender,69,White,In_Combination,8111
2023,CA-603,Santa Barbara County CoC,Cisgender Man,2549,"American Indian, Alaska Native, or Indigenous",Alone,54
2023,CA-603,Santa Barbara County CoC,Cisgender Man,2549,"American Indian, Alaska Native, or Indigenous",In_Combination,190
2023,CA-603,Santa Barbara County CoC,Cisgender Man,2549,Asian or Asian American,Alone,37
2023,CA-603,Santa Barbara County CoC,Cisgender Man,2549,Asian or Asian American,In_Combination,27
2023,CA-603,Santa Barbara County CoC,Cisgender Man,2549,"Black, African American or African",Alone,290
2023,CA-603,Santa Barbara County CoC,Cisgender Man,2549,"Black, African American or African",In_Combination,101
2023,CA-603,Santa Barbara County CoC,Cisgender Man,2549,Hispanic/Latina/e/o,Alone,410
2023,CA-603,Santa Barbara County CoC,Cisgender Man,2549,Hispanic/Latina/e/o,In_Combination,1861
2023,CA-603,Santa Barbara County CoC,Cisgender Man,2549,Native Hawaiian or Pacific Islander,Alone,24
2023,CA-603,Santa Barbara County CoC,Cisgender Man,2549,Native Hawaiian or Pacific Islander,In_Combination,27
2023,CA-603,Santa Barbara County CoC,Cisgender Man,2549,White,Alone,1537
2023,CA-603,Santa Barbara County CoC,Cisgender Man,2549,White,In_Combination,1775
2023,CA-603,Santa Barbara County CoC,Cisgender Woman,1803,"American Indian, Alaska Native, or Indigenous",Alone,54
2023,CA-603,Santa Barbara County CoC,Cisgender Woman,1803,"American Indian, Alaska Native, or Indigenous",In_Combination,190
2023,CA-603,Santa Barbara County CoC,Cisgender Woman,1803,Asian or Asian American,Alone,37
2023,CA-603,Santa Barbara County CoC,Cisgender Woman,1803,Asian or Asian American,In_Combination,27
2023,CA-603,Santa Barbara County CoC,Cisgender Woman,1803,"Black, African American or African",Alone,290
2023,CA-603,Santa Barbara County CoC,Cisgender Woman,1803,"Black, African American or African",In_Combination,101
2023,CA-603,Santa Barbara County CoC,Cisgender Woman,1803,Hispanic/Latina/e/o,Alone,410
2023,CA-603,Santa Barbara County CoC,Cisgender Woman,1803,Hispanic/Latina/e/o,In_Combination,1861
2023,CA-603,Santa Barbara County CoC,Cisgender Woman,1803,Native Hawaiian or Pacific Islander,Alone,24
2023,CA-603,Santa Barbara County CoC,Cisgender Woman,1803,Native Hawaiian or Pacific Islander,In_Combination,27
2023,CA-603,Santa Barbara County CoC,Cisgender Woman,1803,White,Alone,1537
2023,CA-603,Santa Barbara County CoC,Cisgender Woman,1803,White,In_Combination,1775
2023,CA-603,Santa Barbara County CoC,Client doesn't know,74,"American Indian, Alaska Native, or Indigenous",Alone,54
2023,CA-603,Santa Barbara County CoC,Client doesn't know,74,"American Indian, Alaska Native, or Indigenous",In_Combination,190
2023,CA-603,Santa Barbara County CoC,Client doesn't know,74,Asian or Asian American,Alone,37
2023,CA-603,Santa Barbara County CoC,Client doesn't know,74,Asian or Asian American,In_Combination,27
2023,CA-603,Santa Barbara County CoC,Client doesn't know,74,"Black, African American or African",Alone,290
2023,CA-603,Santa Barbara County CoC,Client doesn't know,74,"Black, African American or African",In_Combination,101
2023,CA-603,Santa Barbara County CoC,Client doesn't know,74,Hispanic/Latina/e/o,Alone,410
2023,CA-603,Santa Barbara County CoC,Client doesn't know,74,Hispanic/Latina/e/o,In_Combination,1861
2023,CA-603,Santa Barbara County CoC,Client doesn't know,74,Native Hawaiian or Pacific Islander,Alone,24
2023,CA-603,Santa Barbara County CoC,Client doesn't know,74,Native Hawaiian or Pacific Islander,In_Combination,27
2023,CA-603,Santa Barbara County CoC,Client doesn't know,74,White,Alone,1537
2023,CA-603,Santa Barbara County CoC,Client doesn't know,74,White,In_Combination,1775
2023,CA-603,Santa Barbara County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",14,"American Indian, Alaska Native, or Indigenous",Alone,54
2023,CA-603,Santa Barbara County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",14,"American Indian, Alaska Native, or Indigenous",In_Combination,190
2023,CA-603,Santa Barbara County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",14,Asian or Asian American,Alone,37
2023,CA-603,Santa Barbara County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",14,Asian or Asian American,In_Combination,27
2023,CA-603,Santa Barbara County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",14,"Black, African American or African",Alone,290
2023,CA-603,Santa Barbara County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",14,"Black, African American or African",In_Combination,101
2023,CA-603,Santa Barbara County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",14,Hispanic/Latina/e/o,Alone,410
2023,CA-603,Santa Barbara County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",14,Hispanic/Latina/e/o,In_Combination,1861
2023,CA-603,Santa Barbara County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",14,Native Hawaiian or Pacific Islander,Alone,24
2023,CA-603,Santa Barbara County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",14,Native Hawaiian or Pacific Islander,In_Combination,27
2023,CA-603,Santa Barbara County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",14,White,Alone,1537
2023,CA-603,Santa Barbara County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",14,White,In_Combination,1775
2023,CA-603,Santa Barbara County CoC,Transgender,*,"American Indian, Alaska Native, or Indigenous",Alone,54
2023,CA-603,Santa Barbara County CoC,Transgender,*,"American Indian, Alaska Native, or Indigenous",In_Combination,190
2023,CA-603,Santa Barbara County CoC,Transgender,*,Asian or Asian American,Alone,37
2023,CA-603,Santa Barbara County CoC,Transgender,*,Asian or Asian American,In_Combination,27
2023,CA-603,Santa Barbara County CoC,Transgender,*,"Black, African American or African",Alone,290
2023,CA-603,Santa Barbara County CoC,Transgender,*,"Black, African American or African",In_Combination,101
2023,CA-603,Santa Barbara County CoC,Transgender,*,Hispanic/Latina/e/o,Alone,410
2023,CA-603,Santa Barbara County CoC,Transgender,*,Hispanic/Latina/e/o,In_Combination,1861
2023,CA-603,Santa Barbara County CoC,Transgender,*,Native Hawaiian or Pacific Islander,Alone,24
2023,CA-603,Santa Barbara County CoC,Transgender,*,Native Hawaiian or Pacific Islander,In_Combination,27
2023,CA-603,Santa Barbara County CoC,Transgender,*,White,Alone,1537
2023,CA-603,Santa Barbara County CoC,Transgender,*,White,In_Combination,1775
2023,CA-604,Kern County CoC,Cisgender Man,4545,"American Indian, Alaska Native, or Indigenous",Alone,82
2023,CA-604,Kern County CoC,Cisgender Man,4545,"American Indian, Alaska Native, or Indigenous",In_Combination,242
2023,CA-604,Kern County CoC,Cisgender Man,4545,Asian or Asian American,Alone,46
2023,CA-604,Kern County CoC,Cisgender Man,4545,Asian or Asian American,In_Combination,35
2023,CA-604,Kern County CoC,Cisgender Man,4545,"Black, African American or African",Alone,1969
2023,CA-604,Kern County CoC,Cisgender Man,4545,"Black, African American or African",In_Combination,304
2023,CA-604,Kern County CoC,Cisgender Man,4545,Hispanic/Latina/e/o,Alone,310
2023,CA-604,Kern County CoC,Cisgender Man,4545,Hispanic/Latina/e/o,In_Combination,3277
2023,CA-604,Kern County CoC,Cisgender Man,4545,Native Hawaiian or Pacific Islander,Alone,38
2023,CA-604,Kern County CoC,Cisgender Man,4545,Native Hawaiian or Pacific Islander,In_Combination,43
2023,CA-604,Kern County CoC,Cisgender Man,4545,White,Alone,2805
2023,CA-604,Kern County CoC,Cisgender Man,4545,White,In_Combination,3196
2023,CA-604,Kern County CoC,Cisgender Woman,4174,"American Indian, Alaska Native, or Indigenous",Alone,82
2023,CA-604,Kern County CoC,Cisgender Woman,4174,"American Indian, Alaska Native, or Indigenous",In_Combination,242
2023,CA-604,Kern County CoC,Cisgender Woman,4174,Asian or Asian American,Alone,46
2023,CA-604,Kern County CoC,Cisgender Woman,4174,Asian or Asian American,In_Combination,35
2023,CA-604,Kern County CoC,Cisgender Woman,4174,"Black, African American or African",Alone,1969
2023,CA-604,Kern County CoC,Cisgender Woman,4174,"Black, African American or African",In_Combination,304
2023,CA-604,Kern County CoC,Cisgender Woman,4174,Hispanic/Latina/e/o,Alone,310
2023,CA-604,Kern County CoC,Cisgender Woman,4174,Hispanic/Latina/e/o,In_Combination,3277
2023,CA-604,Kern County CoC,Cisgender Woman,4174,Native Hawaiian or Pacific Islander,Alone,38
2023,CA-604,Kern County CoC,Cisgender Woman,4174,Native Hawaiian or Pacific Islander,In_Combination,43
2023,CA-604,Kern County CoC,Cisgender Woman,4174,White,Alone,2805
2023,CA-604,Kern County CoC,Cisgender Woman,4174,White,In_Combination,3196
2023,CA-604,Kern County CoC,Client doesn't know,*,"American Indian, Alaska Native, or Indigenous",Alone,82
2023,CA-604,Kern County CoC,Client doesn't know,*,"American Indian, Alaska Native, or Indigenous",In_Combination,242
2023,CA-604,Kern County CoC,Client doesn't know,*,Asian or Asian American,Alone,46
2023,CA-604,Kern County CoC,Client doesn't know,*,Asian or Asian American,In_Combination,35
2023,CA-604,Kern County CoC,Client doesn't know,*,"Black, African American or African",Alone,1969
2023,CA-604,Kern County CoC,Client doesn't know,*,"Black, African American or African",In_Combination,304
2023,CA-604,Kern County CoC,Client doesn't know,*,Hispanic/Latina/e/o,Alone,310
2023,CA-604,Kern County CoC,Client doesn't know,*,Hispanic/Latina/e/o,In_Combination,3277
2023,CA-604,Kern County CoC,Client doesn't know,*,Native Hawaiian or Pacific Islander,Alone,38
2023,CA-604,Kern County CoC,Client doesn't know,*,Native Hawaiian or Pacific Islander,In_Combination,43
2023,CA-604,Kern County CoC,Client doesn't know,*,White,Alone,2805
2023,CA-604,Kern County CoC,Client doesn't know,*,White,In_Combination,3196
2023,CA-604,Kern County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",14,"American Indian, Alaska Native, or Indigenous",Alone,82
2023,CA-604,Kern County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",14,"American Indian, Alaska Native, or Indigenous",In_Combination,242
2023,CA-604,Kern County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",14,Asian or Asian American,Alone,46
2023,CA-604,Kern County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",14,Asian or Asian American,In_Combination,35
2023,CA-604,Kern County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",14,"Black, African American or African",Alone,1969
2023,CA-604,Kern County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",14,"Black, African American or African",In_Combination,304
2023,CA-604,Kern County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",14,Hispanic/Latina/e/o,Alone,310
2023,CA-604,Kern County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",14,Hispanic/Latina/e/o,In_Combination,3277
2023,CA-604,Kern County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",14,Native Hawaiian or Pacific Islander,Alone,38
2023,CA-604,Kern County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",14,Native Hawaiian or Pacific Islander,In_Combination,43
2023,CA-604,Kern County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",14,White,Alone,2805
2023,CA-604,Kern County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",14,White,In_Combination,3196
2023,CA-604,Kern County CoC,Transgender,25,"American Indian, Alaska Native, or Indigenous",Alone,82
2023,CA-604,Kern County CoC,Transgender,25,"American Indian, Alaska Native, or Indigenous",In_Combination,242
2023,CA-604,Kern County CoC,Transgender,25,Asian or Asian American,Alone,46
2023,CA-604,Kern County CoC,Transgender,25,Asian or Asian American,In_Combination,35
2023,CA-604,Kern County CoC,Transgender,25,"Black, African American or African",Alone,1969
2023,CA-604,Kern County CoC,Transgender,25,"Black, African American or African",In_Combination,304
2023,CA-604,Kern County CoC,Transgender,25,Hispanic/Latina/e/o,Alone,310
2023,CA-604,Kern County CoC,Transgender,25,Hispanic/Latina/e/o,In_Combination,3277
2023,CA-604,Kern County CoC,Transgender,25,Native Hawaiian or Pacific Islander,Alone,38
2023,CA-604,Kern County CoC,Transgender,25,Native Hawaiian or Pacific Islander,In_Combination,43
2023,CA-604,Kern County CoC,Transgender,25,White,Alone,2805
2023,CA-604,Kern County CoC,Transgender,25,White,In_Combination,3196
2023,CA-606,Long Beach CoC (Los Angeles County),Cisgender Man,4037,"American Indian, Alaska Native, or Indigenous",Alone,50
2023,CA-606,Long Beach CoC (Los Angeles County),Cisgender Man,4037,"American Indian, Alaska Native, or Indigenous",In_Combination,138
2023,CA-606,Long Beach CoC (Los Angeles County),Cisgender Man,4037,Asian or Asian American,Alone,126
2023,CA-606,Long Beach CoC (Los Angeles County),Cisgender Man,4037,Asian or Asian American,In_Combination,37
2023,CA-606,Long Beach CoC (Los Angeles County),Cisgender Man,4037,"Black, African American or African",Alone,2507
2023,CA-606,Long Beach CoC (Los Angeles County),Cisgender Man,4037,"Black, African American or African",In_Combination,186
2023,CA-606,Long Beach CoC (Los Angeles County),Cisgender Man,4037,Hispanic/Latina/e/o,Alone,332
2023,CA-606,Long Beach CoC (Los Angeles County),Cisgender Man,4037,Hispanic/Latina/e/o,In_Combination,1366
2023,CA-606,Long Beach CoC (Los Angeles County),Cisgender Man,4037,Native Hawaiian or Pacific Islander,Alone,61
2023,CA-606,Long Beach CoC (Los Angeles County),Cisgender Man,4037,Native Hawaiian or Pacific Islander,In_Combination,32
2023,CA-606,Long Beach CoC (Los Angeles County),Cisgender Man,4037,White,Alone,1496
2023,CA-606,Long Beach CoC (Los Angeles County),Cisgender Man,4037,White,In_Combination,1273
2023,CA-606,Long Beach CoC (Los Angeles County),Cisgender Woman,2236,"American Indian, Alaska Native, or Indigenous",Alone,50
2023,CA-606,Long Beach CoC (Los Angeles County),Cisgender Woman,2236,"American Indian, Alaska Native, or Indigenous",In_Combination,138
2023,CA-606,Long Beach CoC (Los Angeles County),Cisgender Woman,2236,Asian or Asian American,Alone,126
2023,CA-606,Long Beach CoC (Los Angeles County),Cisgender Woman,2236,Asian or Asian American,In_Combination,37
2023,CA-606,Long Beach CoC (Los Angeles County),Cisgender Woman,2236,"Black, African American or African",Alone,2507
2023,CA-606,Long Beach CoC (Los Angeles County),Cisgender Woman,2236,"Black, African American or African",In_Combination,186
2023,CA-606,Long Beach CoC (Los Angeles County),Cisgender Woman,2236,Hispanic/Latina/e/o,Alone,332
2023,CA-606,Long Beach CoC (Los Angeles County),Cisgender Woman,2236,Hispanic/Latina/e/o,In_Combination,1366
2023,CA-606,Long Beach CoC (Los Angeles County),Cisgender Woman,2236,Native Hawaiian or Pacific Islander,Alone,61
2023,CA-606,Long Beach CoC (Los Angeles County),Cisgender Woman,2236,Native Hawaiian or Pacific Islander,In_Combination,32
2023,CA-606,Long Beach CoC (Los Angeles County),Cisgender Woman,2236,White,Alone,1496
2023,CA-606,Long Beach CoC (Los Angeles County),Cisgender Woman,2236,White,In_Combination,1273
2023,CA-606,Long Beach CoC (Los Angeles County),Client doesn't know,18,"American Indian, Alaska Native, or Indigenous",Alone,50
2023,CA-606,Long Beach CoC (Los Angeles County),Client doesn't know,18,"American Indian, Alaska Native, or Indigenous",In_Combination,138
2023,CA-606,Long Beach CoC (Los Angeles County),Client doesn't know,18,Asian or Asian American,Alone,126
2023,CA-606,Long Beach CoC (Los Angeles County),Client doesn't know,18,Asian or Asian American,In_Combination,37
2023,CA-606,Long Beach CoC (Los Angeles County),Client doesn't know,18,"Black, African American or African",Alone,2507
2023,CA-606,Long Beach CoC (Los Angeles County),Client doesn't know,18,"Black, African American or African",In_Combination,186
2023,CA-606,Long Beach CoC (Los Angeles County),Client doesn't know,18,Hispanic/Latina/e/o,Alone,332
2023,CA-606,Long Beach CoC (Los Angeles County),Client doesn't know,18,Hispanic/Latina/e/o,In_Combination,1366
2023,CA-606,Long Beach CoC (Los Angeles County),Client doesn't know,18,Native Hawaiian or Pacific Islander,Alone,61
2023,CA-606,Long Beach CoC (Los Angeles County),Client doesn't know,18,Native Hawaiian or Pacific Islander,In_Combination,32
2023,CA-606,Long Beach CoC (Los Angeles County),Client doesn't know,18,White,Alone,1496
2023,CA-606,Long Beach CoC (Los Angeles County),Client doesn't know,18,White,In_Combination,1273
2023,CA-606,Long Beach CoC (Los Angeles County),"Culturally Specific, Non-Binary, and/or a Different Identity",14,"American Indian, Alaska Native, or Indigenous",Alone,50
2023,CA-606,Long Beach CoC (Los Angeles County),"Culturally Specific, Non-Binary, and/or a Different Identity",14,"American Indian, Alaska Native, or Indigenous",In_Combination,138
2023,CA-606,Long Beach CoC (Los Angeles County),"Culturally Specific, Non-Binary, and/or a Different Identity",14,Asian or Asian American,Alone,126
2023,CA-606,Long Beach CoC (Los Angeles County),"Culturally Specific, Non-Binary, and/or a Different Identity",14,Asian or Asian American,In_Combination,37
2023,CA-606,Long Beach CoC (Los Angeles County),"Culturally Specific, Non-Binary, and/or a Different Identity",14,"Black, African American or African",Alone,2507
2023,CA-606,Long Beach CoC (Los Angeles County),"Culturally Specific, Non-Binary, and/or a Different Identity",14,"Black, African American or African",In_Combination,186
2023,CA-606,Long Beach CoC (Los Angeles County),"Culturally Specific, Non-Binary, and/or a Different Identity",14,Hispanic/Latina/e/o,Alone,332
2023,CA-606,Long Beach CoC (Los Angeles County),"Culturally Specific, Non-Binary, and/or a Different Identity",14,Hispanic/Latina/e/o,In_Combination,1366
2023,CA-606,Long Beach CoC (Los Angeles County),"Culturally Specific, Non-Binary, and/or a Different Identity",14,Native Hawaiian or Pacific Islander,Alone,61
2023,CA-606,Long Beach CoC (Los Angeles County),"Culturally Specific, Non-Binary, and/or a Different Identity",14,Native Hawaiian or Pacific Islander,In_Combination,32
2023,CA-606,Long Beach CoC (Los Angeles County),"Culturally Specific, Non-Binary, and/or a Different Identity",14,White,Alone,1496
2023,CA-606,Long Beach CoC (Los Angeles County),"Culturally Specific, Non-Binary, and/or a Different Identity",14,White,In_Combination,1273
2023,CA-606,Long Beach CoC (Los Angeles County),Questioning,*,"American Indian, Alaska Native, or Indigenous",Alone,50
2023,CA-606,Long Beach CoC (Los Angeles County),Questioning,*,"American Indian, Alaska Native, or Indigenous",In_Combination,138
2023,CA-606,Long Beach CoC (Los Angeles County),Questioning,*,Asian or Asian American,Alone,126
2023,CA-606,Long Beach CoC (Los Angeles County),Questioning,*,Asian or Asian American,In_Combination,37
2023,CA-606,Long Beach CoC (Los Angeles County),Questioning,*,"Black, African American or African",Alone,2507
2023,CA-606,Long Beach CoC (Los Angeles County),Questioning,*,"Black, African American or African",In_Combination,186
2023,CA-606,Long Beach CoC (Los Angeles County),Questioning,*,Hispanic/Latina/e/o,Alone,332
2023,CA-606,Long Beach CoC (Los Angeles County),Questioning,*,Hispanic/Latina/e/o,In_Combination,1366
2023,CA-606,Long Beach CoC (Los Angeles County),Questioning,*,Native Hawaiian or Pacific Islander,Alone,61
2023,CA-606,Long Beach CoC (Los Angeles County),Questioning,*,Native Hawaiian or Pacific Islander,In_Combination,32
2023,CA-606,Long Beach CoC (Los Angeles County),Questioning,*,White,Alone,1496
2023,CA-606,Long Beach CoC (Los Angeles County),Questioning,*,White,In_Combination,1273
2023,CA-606,Long Beach CoC (Los Angeles County),Transgender,30,"American Indian, Alaska Native, or Indigenous",Alone,50
2023,CA-606,Long Beach CoC (Los Angeles County),Transgender,30,"American Indian, Alaska Native, or Indigenous",In_Combination,138
2023,CA-606,Long Beach CoC (Los Angeles County),Transgender,30,Asian or Asian American,Alone,126
2023,CA-606,Long Beach CoC (Los Angeles County),Transgender,30,Asian or Asian American,In_Combination,37
2023,CA-606,Long Beach CoC (Los Angeles County),Transgender,30,"Black, African American or African",Alone,2507
2023,CA-606,Long Beach CoC (Los Angeles County),Transgender,30,"Black, African American or African",In_Combination,186
2023,CA-606,Long Beach CoC (Los Angeles County),Transgender,30,Hispanic/Latina/e/o,Alone,332
2023,CA-606,Long Beach CoC (Los Angeles County),Transgender,30,Hispanic/Latina/e/o,In_Combination,1366
2023,CA-606,Long Beach CoC (Los Angeles County),Transgender,30,Native Hawaiian or Pacific Islander,Alone,61
2023,CA-606,Long Beach CoC (Los Angeles County),Transgender,30,Native Hawaiian or Pacific Islander,In_Combination,32
2023,CA-606,Long Beach CoC (Los Angeles County),Transgender,30,White,Alone,1496
2023,CA-606,Long Beach CoC (Los Angeles County),Transgender,30,White,In_Combination,1273
2023,CA-607,Pasadena CoC (Los Angeles County),Cisgender Man,927,"American Indian, Alaska Native, or Indigenous",Alone,*
2023,CA-607,Pasadena CoC (Los Angeles County),Cisgender Man,927,"American Indian, Alaska Native, or Indigenous",In_Combination,24
2023,CA-607,Pasadena CoC (Los Angeles County),Cisgender Man,927,Asian or Asian American,Alone,27
2023,CA-607,Pasadena CoC (Los Angeles County),Cisgender Man,927,Asian or Asian American,In_Combination,*
2023,CA-607,Pasadena CoC (Los Angeles County),Cisgender Man,927,"Black, African American or African",Alone,560
2023,CA-607,Pasadena CoC (Los Angeles County),Cisgender Man,927,"Black, African American or African",In_Combination,51
2023,CA-607,Pasadena CoC (Los Angeles County),Cisgender Man,927,Hispanic/Latina/e/o,Alone,95
2023,CA-607,Pasadena CoC (Los Angeles County),Cisgender Man,927,Hispanic/Latina/e/o,In_Combination,489
2023,CA-607,Pasadena CoC (Los Angeles County),Cisgender Man,927,Native Hawaiian or Pacific Islander,Alone,*
2023,CA-607,Pasadena CoC (Los Angeles County),Cisgender Man,927,Native Hawaiian or Pacific Islander,In_Combination,*
2023,CA-607,Pasadena CoC (Los Angeles County),Cisgender Man,927,White,Alone,296
2023,CA-607,Pasadena CoC (Los Angeles County),Cisgender Man,927,White,In_Combination,466
2023,CA-607,Pasadena CoC (Los Angeles County),Cisgender Woman,591,"American Indian, Alaska Native, or Indigenous",Alone,*
2023,CA-607,Pasadena CoC (Los Angeles County),Cisgender Woman,591,"American Indian, Alaska Native, or Indigenous",In_Combination,24
2023,CA-607,Pasadena CoC (Los Angeles County),Cisgender Woman,591,Asian or Asian American,Alone,27
2023,CA-607,Pasadena CoC (Los Angeles County),Cisgender Woman,591,Asian or Asian American,In_Combination,*
2023,CA-607,Pasadena CoC (Los Angeles County),Cisgender Woman,591,"Black, African American or African",Alone,560
2023,CA-607,Pasadena CoC (Los Angeles County),Cisgender Woman,591,"Black, African American or African",In_Combination,51
2023,CA-607,Pasadena CoC (Los Angeles County),Cisgender Woman,591,Hispanic/Latina/e/o,Alone,95
2023,CA-607,Pasadena CoC (Los Angeles County),Cisgender Woman,591,Hispanic/Latina/e/o,In_Combination,489
2023,CA-607,Pasadena CoC (Los Angeles County),Cisgender Woman,591,Native Hawaiian or Pacific Islander,Alone,*
2023,CA-607,Pasadena CoC (Los Angeles County),Cisgender Woman,591,Native Hawaiian or Pacific Islander,In_Combination,*
2023,CA-607,Pasadena CoC (Los Angeles County),Cisgender Woman,591,White,Alone,296
2023,CA-607,Pasadena CoC (Los Angeles County),Cisgender Woman,591,White,In_Combination,466
2023,CA-607,Pasadena CoC (Los Angeles County),Client doesn't know,49,"American Indian, Alaska Native, or Indigenous",Alone,*
2023,CA-607,Pasadena CoC (Los Angeles County),Client doesn't know,49,"American Indian, Alaska Native, or Indigenous",In_Combination,24
2023,CA-607,Pasadena CoC (Los Angeles County),Client doesn't know,49,Asian or Asian American,Alone,27
2023,CA-607,Pasadena CoC (Los Angeles County),Client doesn't know,49,Asian or Asian American,In_Combination,*
2023,CA-607,Pasadena CoC (Los Angeles County),Client doesn't know,49,"Black, African American or African",Alone,560
2023,CA-607,Pasadena CoC (Los Angeles County),Client doesn't know,49,"Black, African American or African",In_Combination,51
2023,CA-607,Pasadena CoC (Los Angeles County),Client doesn't know,49,Hispanic/Latina/e/o,Alone,95
2023,CA-607,Pasadena CoC (Los Angeles County),Client doesn't know,49,Hispanic/Latina/e/o,In_Combination,489
2023,CA-607,Pasadena CoC (Los Angeles County),Client doesn't know,49,Native Hawaiian or Pacific Islander,Alone,*
2023,CA-607,Pasadena CoC (Los Angeles County),Client doesn't know,49,Native Hawaiian or Pacific Islander,In_Combination,*
2023,CA-607,Pasadena CoC (Los Angeles County),Client doesn't know,49,White,Alone,296
2023,CA-607,Pasadena CoC (Los Angeles County),Client doesn't know,49,White,In_Combination,466
2023,CA-607,Pasadena CoC (Los Angeles County),"Culturally Specific, Non-Binary, and/or a Different Identity",11,"American Indian, Alaska Native, or Indigenous",Alone,*
2023,CA-607,Pasadena CoC (Los Angeles County),"Culturally Specific, Non-Binary, and/or a Different Identity",11,"American Indian, Alaska Native, or Indigenous",In_Combination,24
2023,CA-607,Pasadena CoC (Los Angeles County),"Culturally Specific, Non-Binary, and/or a Different Identity",11,Asian or Asian American,Alone,27
2023,CA-607,Pasadena CoC (Los Angeles County),"Culturally Specific, Non-Binary, and/or a Different Identity",11,Asian or Asian American,In_Combination,*
2023,CA-607,Pasadena CoC (Los Angeles County),"Culturally Specific, Non-Binary, and/or a Different Identity",11,"Black, African American or African",Alone,560
2023,CA-607,Pasadena CoC (Los Angeles County),"Culturally Specific, Non-Binary, and/or a Different Identity",11,"Black, African American or African",In_Combination,51
2023,CA-607,Pasadena CoC (Los Angeles County),"Culturally Specific, Non-Binary, and/or a Different Identity",11,Hispanic/Latina/e/o,Alone,95
2023,CA-607,Pasadena CoC (Los Angeles County),"Culturally Specific, Non-Binary, and/or a Different Identity",11,Hispanic/Latina/e/o,In_Combination,489
2023,CA-607,Pasadena CoC (Los Angeles County),"Culturally Specific, Non-Binary, and/or a Different Identity",11,Native Hawaiian or Pacific Islander,Alone,*
2023,CA-607,Pasadena CoC (Los Angeles County),"Culturally Specific, Non-Binary, and/or a Different Identity",11,Native Hawaiian or Pacific Islander,In_Combination,*
2023,CA-607,Pasadena CoC (Los Angeles County),"Culturally Specific, Non-Binary, and/or a Different Identity",11,White,Alone,296
2023,CA-607,Pasadena CoC (Los Angeles County),"Culturally Specific, Non-Binary, and/or a Different Identity",11,White,In_Combination,466
2023,CA-607,Pasadena CoC (Los Angeles County),Transgender,18,"American Indian, Alaska Native, or Indigenous",Alone,*
2023,CA-607,Pasadena CoC (Los Angeles County),Transgender,18,"American Indian, Alaska Native, or Indigenous",In_Combination,24
2023,CA-607,Pasadena CoC (Los Angeles County),Transgender,18,Asian or Asian American,Alone,27
2023,CA-607,Pasadena CoC (Los Angeles County),Transgender,18,Asian or Asian American,In_Combination,*
2023,CA-607,Pasadena CoC (Los Angeles County),Transgender,18,"Black, African American or African",Alone,560
2023,CA-607,Pasadena CoC (Los Angeles County),Transgender,18,"Black, African American or African",In_Combination,51
